"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station","pollution_ratio"
1315,2013,4,24,18,12,64,3,32,300,75,18.8,1003.2,-1.1,0,"N",2.2,"Guanyuan",0.1875
1316,2013,4,24,19,10,48,3,33,400,71,18.1,1005.5,-1.2,0,"NNE",3.6,"Guanyuan",0.208333333333333
1317,2013,4,24,20,13,31,3,60,400,43,15.8,1007.6,-0.5,0,"NNE",2.4,"Guanyuan",0.419354838709677
1318,2013,4,24,21,17,184,3,26,300,75,14.9,1008.1,-1.3,0,"N",1.7,"Guanyuan",0.0923913043478261
1319,2013,4,24,22,6,34,3,31,300,69,13.8,1008,-2.6,0,"NNW",1.2,"Guanyuan",0.176470588235294
1320,2013,4,24,23,3,6,3,47,300,52,14.1,1008,-3.7,0,"NW",1.9,"Guanyuan",0.5
1321,2013,4,25,0,3,6,3,45,300,54,12.2,1007.6,-2.8,0,"N",1.9,"Guanyuan",0.5
1322,2013,4,25,1,3,6,3,33,300,64,11.3,1007.4,-2.2,0,"NE",1.5,"Guanyuan",0.5
1323,2013,4,25,2,8,14,3,44,300,48,8.6,1007.3,-0.7,0,"ENE",0.6,"Guanyuan",0.571428571428571
1324,2013,4,25,3,11,16,3,50,300,36,7.2,1007.5,-0.3,0,"NNE",0.6,"Guanyuan",0.6875
1325,2013,4,25,4,10,17,4,54,400,31,6,1007.7,0.7,0,"NNE",0.7,"Guanyuan",0.588235294117647
1326,2013,4,25,5,11,16,6,47,400,33,6.4,1008.4,-0.6,0,"SE",0.5,"Guanyuan",0.6875
1327,2013,4,25,6,9,40,6,60,600,16,9.7,1008.9,0.6,0,"ENE",1.9,"Guanyuan",0.225
1328,2013,4,25,7,15,33,10,78,800,13,15.1,1009.3,-3.8,0,"NNE",1.4,"Guanyuan",0.454545454545455
1329,2013,4,25,8,14,57,9,51,500,43,16.4,1009.1,-4.8,0,"NNE",2.7,"Guanyuan",0.245614035087719
1330,2013,4,25,9,16,45,7,34,400,63,17.8,1009.1,-5.5,0,"NNW",4.2,"Guanyuan",0.355555555555556
1331,2013,4,25,10,20,64,5,25,300,78,19,1009.1,-3.8,0,"NW",4.3,"Guanyuan",0.3125
1332,2013,4,25,11,10,76,3,25,300,83,20.1,1008.2,-6.5,0,"N",4.8,"Guanyuan",0.131578947368421
1333,2013,4,25,12,6,73,3,22,300,89,20.5,1007.6,-7.1,0,"N",6.1,"Guanyuan",0.0821917808219178
1334,2013,4,25,13,8,68,3,20,300,91,21.7,1006.6,-7,0,"N",4.3,"Guanyuan",0.117647058823529
1335,2013,4,25,14,13,69,3,17,200,93,22.2,1005.9,-6.6,0,"NNW",3.3,"Guanyuan",0.188405797101449
1336,2013,4,25,15,11,57,3,18,200,92,22.7,1005.3,-6.2,0,"WNW",3.1,"Guanyuan",0.192982456140351
1337,2013,4,25,16,10,43,3,19,200,92,22.6,1005.4,-9.4,0,"NNW",5.2,"Guanyuan",0.232558139534884
1338,2013,4,25,17,14,48,3,23,300,90,22,1005.5,-8.8,0,"N",2.9,"Guanyuan",0.291666666666667
1339,2013,4,25,18,14,43,3,30,300,88,20.5,1005.8,-9.9,0,"NNW",2.5,"Guanyuan",0.325581395348837
1340,2013,4,25,19,14,44,3,49,400,68,15.2,1006.4,-1.8,0,"NNE",1,"Guanyuan",0.318181818181818
1341,2013,4,25,20,15,36,3,60,400,54,12.1,1007.3,2.8,0,"WSW",0.5,"Guanyuan",0.416666666666667
1342,2013,4,25,21,15,43,3,75,600,36,10.3,1007.9,1.1,0,"S",0.6,"Guanyuan",0.348837209302326
1343,2013,4,25,22,49,75,3,92,800,16,9.4,1008.1,1.8,0,"E",0.2,"Guanyuan",0.653333333333333
1344,2013,4,25,23,85,187,5,116,1700,2,8.9,1008.1,2,0,"W",0.4,"Guanyuan",0.454545454545455
1345,2013,4,26,0,46,89,4,109,1500,2,8.1,1007.9,2.5,0,"W",0.7,"Guanyuan",0.51685393258427
1346,2013,4,26,1,31,90,4,103,1300,2,7.3,1007.7,2,0,"NE",0.6,"Guanyuan",0.344444444444444
1347,2013,4,26,2,37,93,4,98,1500,2,6.9,1007,1.4,0,"WSW",0.2,"Guanyuan",0.397849462365591
1348,2013,4,26,3,41,118,5,96,1500,2,6.4,1006.9,2.5,0,"ESE",0,"Guanyuan",0.347457627118644
1349,2013,4,26,4,45,120,6,98,1700,2,6.1,1006.7,3.6,0,"W",0.2,"Guanyuan",0.375
1350,2013,4,26,5,46,120,7,97,1700,2,6.6,1006.9,2.9,0,"NE",0.8,"Guanyuan",0.383333333333333
1351,2013,4,26,6,61,351,7,88,1700,2,9.3,1006.8,5.8,0,"NNE",1,"Guanyuan",0.173789173789174
1352,2013,4,26,7,67,230,8,98,1700,2,14.4,1006.7,-0.9,0,"ENE",1.2,"Guanyuan",0.291304347826087
1353,2013,4,26,8,60,175,11,128,1899,2,17,1006.4,-0.7,0,"E",1.2,"Guanyuan",0.342857142857143
1354,2013,4,26,9,67,148,17,137,1600,4,18.2,1006.1,0.3,0,"ENE",1.8,"Guanyuan",0.452702702702703
1355,2013,4,26,10,57,129,23,120,1100,14,19.7,1005.6,3,0,"ENE",1,"Guanyuan",0.441860465116279
1356,2013,4,26,11,80,158,34,138,1200,20,20.9,1004.7,0.7,0,"E",1.7,"Guanyuan",0.506329113924051
1357,2013,4,26,12,82,150,71,93,900,68,22.6,1003.8,4.1,0,"SW",2.9,"Guanyuan",0.546666666666667
1358,2013,4,26,13,86,107,55,40,700,123,23.3,1002.7,3.8,0,"SSW",1.7,"Guanyuan",0.803738317757009
1359,2013,4,26,14,82,116,47,36,600,146,24.3,1001.8,4.1,0,"WSW",1,"Guanyuan",0.706896551724138
1360,2013,4,26,15,89,113,42,28,600,162,23.6,1001,3.5,0,"ESE",1.3,"Guanyuan",0.787610619469027
1361,2013,4,26,16,84,113,42,31,700,159,23.7,1000.4,3.6,0,"ESE",3,"Guanyuan",0.743362831858407
1362,2013,4,26,17,78,119,43,44,600,136,22.5,1000.2,4.5,0,"ESE",2.6,"Guanyuan",0.65546218487395
1363,2013,4,26,18,72,124,56,53,600,119,20.8,1001.3,4.8,0,"ESE",1.9,"Guanyuan",0.580645161290323
1364,2013,4,26,19,80,133,62,60,700,110,19.5,1001.7,2.4,0,"SSE",2.1,"Guanyuan",0.601503759398496
1365,2013,4,26,20,74,113,37,55,600,109,18.6,1002.9,0.2,0,"S",1.6,"Guanyuan",0.654867256637168
1366,2013,4,26,21,55,60,23,45,600,112,16.9,1003.6,-0.4,0,"SSE",1,"Guanyuan",0.916666666666667
1367,2013,4,26,22,31,37,11,41,400,97,16.2,1004.1,0.3,0,"S",0.9,"Guanyuan",0.837837837837838
1368,2013,4,26,23,26,55,20,42,400,90,15.6,1003.9,-1.1,0,"S",1.8,"Guanyuan",0.472727272727273
1369,2013,4,27,0,34,49,26,48,400,81,15.4,1004.2,1.9,0,"SSE",0.7,"Guanyuan",0.693877551020408
1370,2013,4,27,1,40,54,36,52,400,77,13.6,1004.1,3.6,0,"NE",0.8,"Guanyuan",0.740740740740741
1371,2013,4,27,2,40,66,8,75,500,47,12.1,1003.9,2.5,0,"NE",0.8,"Guanyuan",0.606060606060606
1372,2013,4,27,3,52,79,53,93,NA,NA,10.6,1003.9,3.6,0,"N",0,"Guanyuan",0.658227848101266
1373,2013,4,27,4,62,90,66,51,1399,9,9.3,1004.3,4.1,0,"NNE",0.7,"Guanyuan",0.688888888888889
1374,2013,4,27,5,63,95,63,117,1700,5,9.4,1004.8,2.7,0,"ENE",1.1,"Guanyuan",0.663157894736842
1375,2013,4,27,6,68,109,60,124,1800,2,12.7,1005.5,2.5,0,"NE",1.2,"Guanyuan",0.623853211009174
1376,2013,4,27,7,58,107,39,114,1200,5,15.8,1006.1,1.5,0,"NE",1.9,"Guanyuan",0.542056074766355
1377,2013,4,27,8,52,117,32,101,1000,17,18.6,1006.5,0.2,0,"NE",1.4,"Guanyuan",0.444444444444444
1378,2013,4,27,9,55,103,38,100,1100,25,19.2,1007,-0.3,0,"SSE",1.9,"Guanyuan",0.533980582524272
1379,2013,4,27,10,50,82,42,60,1100,72,20.6,1006.7,1.9,0,"ENE",1.5,"Guanyuan",0.609756097560976
1380,2013,4,27,11,38,86,41,43,1000,96,21.8,1006,2,0,"SSE",2.1,"Guanyuan",0.441860465116279
1381,2013,4,27,12,40,87,40,36,1000,111,23.1,1005.1,4.1,0,"ESE",2.4,"Guanyuan",0.459770114942529
1382,2013,4,27,13,49,102,40,36,1100,122,23.4,1004.7,4.3,0,"S",1.4,"Guanyuan",0.480392156862745
1383,2013,4,27,14,56,126,43,37,1300,131,23.8,1003.9,4.7,0,"SSE",1.7,"Guanyuan",0.444444444444444
1384,2013,4,27,15,64,132,47,39,1300,144,23.9,1003.5,5.3,0,"SSE",1.8,"Guanyuan",0.484848484848485
1385,2013,4,27,16,67,144,43,35,1200,171,23,1003.8,4,0,"S",1.7,"Guanyuan",0.465277777777778
1386,2013,4,27,17,65,137,30,30,900,179,21.8,1004.2,5.6,0,"S",1.9,"Guanyuan",0.474452554744526
1387,2013,4,27,18,67,149,28,32,900,187,20.3,1004.9,5.1,0,"SE",2,"Guanyuan",0.449664429530201
1388,2013,4,27,19,76,123,29,37,800,188,19.3,1005.7,6.4,0,"S",1.5,"Guanyuan",0.617886178861789
1389,2013,4,27,20,96,134,33,49,800,179,18.4,1006.6,6.2,0,"S",2.1,"Guanyuan",0.716417910447761
1390,2013,4,27,21,80,97,29,41,900,160,17.7,1006.5,5.9,0,"SSE",1,"Guanyuan",0.824742268041237
1391,2013,4,27,22,69,77,28,37,1000,155,17,1006.8,5.9,0,"SE",0.8,"Guanyuan",0.896103896103896
1392,2013,4,27,23,83,94,34,41,1100,154,16.5,1006.9,5.4,0,"SE",2.1,"Guanyuan",0.882978723404255
1393,2013,4,28,0,94,133,50,75,1600,88,15.5,1006,5.1,0,"ESE",1.4,"Guanyuan",0.706766917293233
1394,2013,4,28,1,89,111,61,66,1899,96,14.5,1005.7,5,0,"ESE",1.5,"Guanyuan",0.801801801801802
1395,2013,4,28,2,75,107,61,65,2200,89,14,1005.4,5.9,0,"ENE",0.5,"Guanyuan",0.700934579439252
1396,2013,4,28,3,73,100,61,66,2000,84,13.4,1004.7,5.8,0,"SW",1.2,"Guanyuan",0.73
1397,2013,4,28,4,70,91,60,60,1899,83,11.9,1004.8,6.6,0,"NW",0.5,"Guanyuan",0.769230769230769
1398,2013,4,28,5,77,103,72,72,2399,65,12.6,1004.2,5.5,0,"ENE",1.2,"Guanyuan",0.747572815533981
1399,2013,4,28,6,80,111,77,74,2399,61,13.8,1004.4,5.4,0,"SE",1.1,"Guanyuan",0.720720720720721
1400,2013,4,28,7,78,114,75,71,2299,64,15,1005.3,5.2,0,"NW",0.7,"Guanyuan",0.684210526315789
1401,2013,4,28,8,71,94,71,68,1899,79,16.3,1005.1,5.8,0,"WSW",1.6,"Guanyuan",0.75531914893617
1402,2013,4,28,9,74,107,87,73,2200,80,16.1,1004.8,6.2,0,"SSE",1.2,"Guanyuan",0.691588785046729
1403,2013,4,28,10,94,127,99,81,2700,78,17.1,1004.9,6.3,0,"NNE",2,"Guanyuan",0.740157480314961
1404,2013,4,28,11,66,104,69,50,1700,118,17,1004.1,6.2,0,"NE",2.7,"Guanyuan",0.634615384615385
1405,2013,4,28,12,83,114,77,67,2100,106,18.1,1003.4,6.9,0,"NE",1.2,"Guanyuan",0.728070175438597
1406,2013,4,28,13,89,122,65,57,2000,122,17.4,1002.9,6.9,0,"NE",1.5,"Guanyuan",0.729508196721312
1407,2013,4,28,14,88,126,59,65,1899,120,17.8,1001.8,7.2,0,"W",0.6,"Guanyuan",0.698412698412698
1408,2013,4,28,15,78,121,54,72,1700,114,19.9,1002.3,7.9,0,"NE",1.3,"Guanyuan",0.644628099173554
1409,2013,4,28,16,92,122,56,81,1800,107,20.7,1002.2,7.3,0,"SSE",0.7,"Guanyuan",0.754098360655738
1410,2013,4,28,17,84,125,52,86,1800,105,20.5,1003.2,7.5,0,"ENE",1.3,"Guanyuan",0.672
1411,2013,4,28,18,86,128,47,102,1800,87,19.1,1004.5,0.1,0,"NNE",1.2,"Guanyuan",0.671875
1412,2013,4,28,19,48,107,20,64,900,78,15.2,1005.5,0.6,0,"E",1,"Guanyuan",0.448598130841121
1413,2013,4,28,20,15,70,3,49,400,64,19.3,1006.3,-4.3,0,"NNW",2.9,"Guanyuan",0.214285714285714
1414,2013,4,28,21,25,44,3,70,500,42,17.8,1006.8,-3.6,0,"NNE",2.1,"Guanyuan",0.568181818181818
1415,2013,4,28,22,19,60,3,62,400,46,15.5,1007.6,-1.6,0,"NE",0.8,"Guanyuan",0.316666666666667
1416,2013,4,28,23,24,84,4,98,800,9,11.6,1008.6,1.5,0,"NW",0.7,"Guanyuan",0.285714285714286
1417,2013,4,29,0,24,60,4,104,600,3,12.8,1008.7,0.2,0,"S",0.6,"Guanyuan",0.4
1418,2013,4,29,1,20,38,4,88,400,22,15.1,1008.8,-5.4,0,"NW",1.7,"Guanyuan",0.526315789473684
1419,2013,4,29,2,11,26,3,50,300,62,14.9,1008.6,-6.1,0,"NNE",1.4,"Guanyuan",0.423076923076923
1420,2013,4,29,3,6,22,3,30,200,85,14,1007.8,-5.8,0,"NNE",1.4,"Guanyuan",0.272727272727273
1421,2013,4,29,4,10,15,4,32,200,82,12.6,1007.8,-3.3,0,"E",0.7,"Guanyuan",0.666666666666667
1422,2013,4,29,5,10,18,6,30,NA,82.8954,10.7,1008.2,1,0,"SW",0.4,"Guanyuan",0.555555555555556
1423,2013,4,29,6,9,24,7,41,NA,70.2576,17.2,1008.5,-5.3,0,"N",1.9,"Guanyuan",0.375
1424,2013,4,29,7,10,25,5,54,NA,59.5476,20.6,1008.7,-6.1,0,"N",3.9,"Guanyuan",0.4
1425,2013,4,29,8,10,52,6,39,NA,74.7558,22.2,1008.6,-6.6,0,"NNW",5.3,"Guanyuan",0.192307692307692
1426,2013,4,29,9,17,185,7,29,NA,88.6788,23.3,1008,-5.7,0,"NNW",4.6,"Guanyuan",0.0918918918918919
1427,2013,4,29,10,27,276,4,24,NA,97.2468,24.5,1007.2,-4.8,0,"NW",4.6,"Guanyuan",0.0978260869565217
1428,2013,4,29,11,21,168,5,25,NA,97.8894,25.5,1006.9,-5,0,"NW",4.7,"Guanyuan",0.125
1429,2013,4,29,12,16,111,5,19,300,106,26.7,1006,-4,0,"NNW",4.6,"Guanyuan",0.144144144144144
1430,2013,4,29,13,15,79,5,18,300,108,27.6,1004.8,-4.4,0,"NNW",3,"Guanyuan",0.189873417721519
1431,2013,4,29,14,17,87,3,20,300,108,28.9,1003.7,-4.5,0,"NW",3.5,"Guanyuan",0.195402298850575
1432,2013,4,29,15,19,93,3,22,300,104,28.7,1003.1,-3.5,0,"WNW",2,"Guanyuan",0.204301075268817
1433,2013,4,29,16,18,90,3,19,300,105,28.5,1002.9,-4.8,0,"NW",3.2,"Guanyuan",0.2
1434,2013,4,29,17,19,82,3,20,300,102,27.9,1003,-5.3,0,"NNW",3.2,"Guanyuan",0.231707317073171
1435,2013,4,29,18,12,82,3,29,300,92,25.4,1003.9,-5,0,"NNE",1.6,"Guanyuan",0.146341463414634
1436,2013,4,29,19,15,63,3,45,400,76,19.9,1004.8,0.3,0,"NW",0.4,"Guanyuan",0.238095238095238
1437,2013,4,29,20,17,80,3,64,500,52,16.2,1005.6,1.5,0,"N",0,"Guanyuan",0.2125
1438,2013,4,29,21,35,100,3,102,800,9,14.3,1005.9,4.3,0,"E",0.4,"Guanyuan",0.35
1439,2013,4,29,22,30,105,3,111,1100,2,13.4,1006,3.5,0,"NW",0.5,"Guanyuan",0.285714285714286
1440,2013,4,29,23,62,203,18,129,1399,2,11.9,1007.3,3.4,0,"N",0.5,"Guanyuan",0.305418719211823
1441,2013,4,30,0,82,215,23,140,1300,2,17,1008.2,-3.7,0,"NE",1.6,"Guanyuan",0.381395348837209
1442,2013,4,30,1,56,215,10,103,800,14,16.4,1008.6,-5.4,0,"NNE",1.5,"Guanyuan",0.26046511627907
1443,2013,4,30,2,21,28,3,51,300,51,14.3,1008.7,-2.6,0,"WSW",0.8,"Guanyuan",0.75
1444,2013,4,30,3,15,20,3,42,300,62,11.8,1008.8,-1.7,0,"NNE",0.7,"Guanyuan",0.75
1445,2013,4,30,4,11,24,4,49,300,57,9.3,1009,1.4,0,"ESE",0.4,"Guanyuan",0.458333333333333
1446,2013,4,30,5,12,32,4,51,300,55,8.9,1009.3,2.9,0,"NNW",0.7,"Guanyuan",0.375
1447,2013,4,30,6,10,56,4,80,400,15,13.3,1010,3.9,0,"ENE",0.8,"Guanyuan",0.178571428571429
1448,2013,4,30,7,12,52,6,81,500,21,18.9,1010.3,-4.6,0,"NE",1.2,"Guanyuan",0.230769230769231
1449,2013,4,30,8,17,40,7,52,400,54,20.8,1010.3,-3.7,0,"E",1.9,"Guanyuan",0.425
1450,2013,4,30,9,15,52,7,41,400,67,22.6,1009.8,-2.2,0,"E",2.2,"Guanyuan",0.288461538461538
1451,2013,4,30,10,15,45,6,33,300,79,24.4,1009.2,-3.1,0,"E",2.4,"Guanyuan",0.333333333333333
1452,2013,4,30,11,19,47,6,34,400,84,25.4,1008.4,-0.7,0,"E",1.2,"Guanyuan",0.404255319148936
1453,2013,4,30,12,20,38,5,26,300,101,27,1007.4,-3.8,0,"ESE",1.6,"Guanyuan",0.526315789473684
1454,2013,4,30,13,17,35,4,23,300,111,27.4,1007,-0.7,0,"S",1.7,"Guanyuan",0.485714285714286
1455,2013,4,30,14,12,33,5,25,300,119,28.5,1006,-2.6,0,"SW",2.4,"Guanyuan",0.363636363636364
1456,2013,4,30,15,21,47,7,29,400,124,29,1005.7,-4.5,0,"NNW",1.5,"Guanyuan",0.446808510638298
1457,2013,4,30,16,16,60,6,30,400,126,29.1,1005.2,-7,0,"NE",4.1,"Guanyuan",0.266666666666667
1458,2013,4,30,17,18,20,4,24,300,125,28.2,1005.5,-7.7,0,"NNE",3,"Guanyuan",0.9
1459,2013,4,30,18,16,27,3,24,300,107,24.8,1006.3,-5.5,0,"E",1.7,"Guanyuan",0.592592592592593
1460,2013,4,30,19,12,74,3,38,400,95,21.7,1006.9,-6.1,0,"ESE",1.4,"Guanyuan",0.162162162162162
1461,2013,4,30,20,32,116,8,74,600,77,20.7,1008.1,-6.9,0,"E",1.4,"Guanyuan",0.275862068965517
1462,2013,4,30,21,27,47,4,86,600,39,20.9,1009,-7.6,0,"E",1.8,"Guanyuan",0.574468085106383
1463,2013,4,30,22,29,48,4,97,700,22,20.7,1009.5,-7.8,0,"E",1.2,"Guanyuan",0.604166666666667
1464,2013,4,30,23,19,53,5,53,400,65,16.1,1011.3,-3.4,0,"NNE",0.8,"Guanyuan",0.358490566037736
1465,2013,5,1,0,37,228,13,56,500,63,14.1,1012.2,0,0,"SE",1,"Guanyuan",0.162280701754386
1466,2013,5,1,1,19,96,8,36,400,84,11.8,1012.6,2.8,0,"NE",1.2,"Guanyuan",0.197916666666667
1467,2013,5,1,2,19,59,8,40,500,75,10.5,1012.8,2.6,0,"NNE",1.1,"Guanyuan",0.322033898305085
1468,2013,5,1,3,21,55,11,59,NA,NA,9.4,1012.5,3.6,0,"NNE",0,"Guanyuan",0.381818181818182
1469,2013,5,1,4,19,59,9,59,500,28,8.2,1012.6,4,0,"ENE",0.5,"Guanyuan",0.322033898305085
1470,2013,5,1,5,26,77,11,71,600,32,7.8,1012.7,4,0,"N",0,"Guanyuan",0.337662337662338
1471,2013,5,1,6,23,69,12,81,600,22,11.4,1012.7,3.2,0,"WSW",0.5,"Guanyuan",0.333333333333333
1472,2013,5,1,7,28,69,20,78,700,29,15.6,1012.8,2,0,"SW",1.1,"Guanyuan",0.405797101449275
1473,2013,5,1,8,33,83,20,68,700,42,17.6,1012.4,1.1,0,"WSW",1.5,"Guanyuan",0.397590361445783
1474,2013,5,1,9,30,73,16,56,700,68,19.9,1011.8,1.3,0,"ESE",2.4,"Guanyuan",0.410958904109589
1475,2013,5,1,10,32,67,13,45,600,90,21.4,1010.9,-0.6,0,"SSE",0.9,"Guanyuan",0.477611940298507
1476,2013,5,1,11,33,61,12,41,600,101,21.7,1009.6,0.8,0,"W",2,"Guanyuan",0.540983606557377
1477,2013,5,1,12,41,53,10,38,600,105,23.3,1008.5,-0.3,0,"SSW",2.3,"Guanyuan",0.773584905660377
1478,2013,5,1,13,44,51,8,30,500,116,23.7,1007.3,1.9,0,"SW",3.7,"Guanyuan",0.862745098039216
1479,2013,5,1,14,35,57,7,22,500,137,23.9,1006.6,2.1,0,"WSW",3.7,"Guanyuan",0.614035087719298
1480,2013,5,1,15,39,57,8,18,500,148,23.4,1006.3,3.3,0,"SSW",3,"Guanyuan",0.684210526315789
1481,2013,5,1,16,34,86,9,20,500,161,22.4,1006.1,2.5,0,"SW",4.1,"Guanyuan",0.395348837209302
1482,2013,5,1,17,38,70,10,22,500,162,21.3,1006,3.9,0,"SW",3.5,"Guanyuan",0.542857142857143
1483,2013,5,1,18,35,100,11,27,600,151,20,1006.4,2.3,0,"SSW",2.8,"Guanyuan",0.35
1484,2013,5,1,19,44,89,15,35,600,140,19.3,1006.6,1.3,0,"SW",3.1,"Guanyuan",0.49438202247191
1485,2013,5,1,20,37,75,16,48,600,117,18.4,1006.6,2.6,0,"SSW",2.1,"Guanyuan",0.493333333333333
1486,2013,5,1,21,48,107,23,57,700,105,17.9,1007.1,4.1,0,"SW",2.4,"Guanyuan",0.448598130841121
1487,2013,5,1,22,63,130,31,66,700,93,17.6,1007.1,4.9,0,"S",1.5,"Guanyuan",0.484615384615385
1488,2013,5,1,23,65,134,30,72,700,80,17.1,1007.1,5.4,0,"SSW",2.5,"Guanyuan",0.485074626865672
1489,2013,5,2,0,75,141,28,71,800,68,16.6,1007.7,4.6,0,"SSW",1.4,"Guanyuan",0.531914893617021
1490,2013,5,2,1,49,78,20,42,700,80,15.7,1007.3,4.1,0,"WSW",2.3,"Guanyuan",0.628205128205128
1491,2013,5,2,2,46,69,19,35,600,78,15.4,1007.2,4.7,0,"SSW",2,"Guanyuan",0.666666666666667
1492,2013,5,2,3,41,71,19,38,600,71,15.9,1007.2,3.7,0,"SW",2,"Guanyuan",0.577464788732394
1493,2013,5,2,4,42,69,20,47,600,62,15.6,1007.3,4.9,0,"WSW",0.8,"Guanyuan",0.608695652173913
1494,2013,5,2,5,39,69,23,57,700,51,14,1008,5.6,0,"WSW",0.5,"Guanyuan",0.565217391304348
1495,2013,5,2,6,62,102,29,82,1100,22,14.4,1008.4,6.5,0,"SW",1.3,"Guanyuan",0.607843137254902
1496,2013,5,2,7,68,111,34,86,1300,23,16.4,1008.6,3.8,0,"W",1.1,"Guanyuan",0.612612612612613
1497,2013,5,2,8,77,105,39,82,1200,32,17.9,1009,5.1,0,"ENE",1.4,"Guanyuan",0.733333333333333
1498,2013,5,2,9,76,111,44,72,1100,50,19.4,1008.4,3.1,0,"NNW",0.9,"Guanyuan",0.684684684684685
1499,2013,5,2,10,70,91,41,66,1000,72,21.2,1007.3,3.8,0,"NE",1.4,"Guanyuan",0.769230769230769
1500,2013,5,2,11,66,76,33,57,800,100,22.7,1006.9,3.7,0,"S",1.6,"Guanyuan",0.868421052631579
1501,2013,5,2,12,47,65,25,26,600,151,23.5,1005.9,4.4,0,"SE",2.9,"Guanyuan",0.723076923076923
1502,2013,5,2,13,69,102,33,32,800,159,24,1005.2,4.4,0,"SE",1.9,"Guanyuan",0.676470588235294
1503,2013,5,2,14,84,103,36,33,1000,170,24.1,1004.1,4.9,0,"SW",1.8,"Guanyuan",0.815533980582524
1504,2013,5,2,15,83,114,37,33,1100,175,24.2,1003.2,5.5,0,"S",2.2,"Guanyuan",0.728070175438597
1505,2013,5,2,16,93,138,48,40,1200,170,23.6,1002.9,6.8,0,"ESE",2.1,"Guanyuan",0.673913043478261
1506,2013,5,2,17,104,135,69,46,1200,160,22.9,1002.9,6.2,0,"SSE",1.7,"Guanyuan",0.77037037037037
1507,2013,5,2,18,96,136,76,52,1100,150,21.2,1003.4,5.9,0,"ESE",2.8,"Guanyuan",0.705882352941177
1508,2013,5,2,19,85,154,69,71,1100,109,20.2,1004.3,6.9,0,"ESE",2.2,"Guanyuan",0.551948051948052
1509,2013,5,2,20,87,167,58,86,1200,80,19.2,1005.4,6.6,0,"SE",2.8,"Guanyuan",0.520958083832335
1510,2013,5,2,21,86,153,55,78,1100,76,18.5,1006.1,6,0,"SE",2.8,"Guanyuan",0.562091503267974
1511,2013,5,2,22,82,136,50,92,1100,50,17.9,1006.7,6.7,0,"ENE",1.4,"Guanyuan",0.602941176470588
1512,2013,5,2,23,85,143,45,95,1100,39,17,1008.2,6.2,0,"ENE",0.7,"Guanyuan",0.594405594405594
1513,2013,5,3,0,72,93,38,73,800,54,16.6,1009,5.8,0,"ESE",2.4,"Guanyuan",0.774193548387097
1514,2013,5,3,1,58,65,34,49,700,74,15.3,1010.5,5.8,0,"ENE",2.4,"Guanyuan",0.892307692307692
1515,2013,5,3,2,75,103,70,48,1800,79,14.4,1011,6.7,0,"E",2.4,"Guanyuan",0.728155339805825
1516,2013,5,3,3,55,106,29,33,1100,97,13.6,1011,7.4,0,"SE",0.6,"Guanyuan",0.518867924528302
1517,2013,5,3,4,43,48,16,20,600,116,13.6,1011.5,7.1,0,"NE",1.1,"Guanyuan",0.895833333333333
1518,2013,5,3,5,37,48,13,22,500,114,13.4,1012.1,6.7,0,"NNE",0.7,"Guanyuan",0.770833333333333
1519,2013,5,3,6,44,29,14,28,400,106,14.2,1012.5,6.8,0,"NNE",0.7,"Guanyuan",1.51724137931034
1520,2013,5,3,7,37,38,17,37,500,100,15.9,1013.1,6.9,0,"NW",1.3,"Guanyuan",0.973684210526316
1521,2013,5,3,8,41,43,23,38,500,102,17.5,1013.1,6.1,0,"NNW",1.6,"Guanyuan",0.953488372093023
1522,2013,5,3,9,37,40,22,35,500,113,18.5,1013,6,0,"S",0.7,"Guanyuan",0.925
1523,2013,5,3,10,47,52,21,39,500,113,19.5,1013,7.2,0,"W",1.6,"Guanyuan",0.903846153846154
1524,2013,5,3,11,54,61,21,39,600,118,20.3,1011.9,7,0,"SSW",0.9,"Guanyuan",0.885245901639344
1525,2013,5,3,12,47,61,21,33,600,130,21.9,1011.5,8.4,0,"SW",1.9,"Guanyuan",0.770491803278688
1526,2013,5,3,13,56,65,20,37,700,140,22.3,1011.1,7.7,0,"S",1.7,"Guanyuan",0.861538461538462
1527,2013,5,3,14,62,70,20,39,700,150,22.5,1010.4,7.1,0,"S",2.1,"Guanyuan",0.885714285714286
1528,2013,5,3,15,71,72,18,34,700,169,22.6,1009.7,6.8,0,"S",2.2,"Guanyuan",0.986111111111111
1529,2013,5,3,16,61,68,16,31,700,181,21.7,1009.5,7.1,0,"WSW",4.2,"Guanyuan",0.897058823529412
1530,2013,5,3,17,52,60,15,31,600,184,20.9,1009.9,7.1,0,"SW",3.6,"Guanyuan",0.866666666666667
1531,2013,5,3,18,57,68,16,34,700,175,19.9,1010.3,7.6,0,"SW",4.2,"Guanyuan",0.838235294117647
1532,2013,5,3,19,57,86,16,33,600,168,18.9,1010.6,7.9,0,"SSW",2.1,"Guanyuan",0.662790697674419
1533,2013,5,3,20,66,93,17,41,600,152,18.5,1010.9,8.5,0,"SW",2.3,"Guanyuan",0.709677419354839
1534,2013,5,3,21,66,85,18,45,700,137,18.2,1010.8,8.5,0,"SW",3,"Guanyuan",0.776470588235294
1535,2013,5,3,22,77,123,18,54,900,123,17.9,1011,8.5,0,"SW",3.5,"Guanyuan",0.626016260162602
